Fax ID;Nom et prénom utilisateur;Revendeur;Mode;Adresse de messagerie;Date et heure du fax;Numéro d'envoi;Numéro appelé;Appel international;Appel interne;Nombre de page réel;Durée;Pages facturées;Type facturation
6485256;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 17:21;33492037777;33489419467;0;1;1;75;0.33;hors forfait
6485257;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:21;33492037777;33489419585;0;1;1;51;0.33;hors forfait
6485273;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:23;33492037777;33489419585;0;1;6;201;2.00;hors forfait
6485277;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:23;33492037777;33489419682;0;1;3;94;1.00;hors forfait
6485283;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;06/10/2025 17:23;33492037777;33489419604;0;1;3;73;1.00;hors forfait
6485298;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:25;33492037777;33489419682;0;1;4;124;1.33;hors forfait
3980111;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:28;33430317505;33492036299;0;0;2;99;2.00;hors forfait
6485337;. FAX MFP Palliatif;KOMI Fax Sud Est;RF;0492035902@chu-nice.fr;06/10/2025 17:28;33492037777;33489419552;0;1;3;106;1.00;hors forfait
6485350;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:29;33492037777;33489419682;0;1;2;54;0.67;hors forfait
6485351;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:29;33492037777;33489419585;0;1;3;109;1.00;hors forfait
6485353;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 17:30;33492037777;33489419660;0;1;2;97;0.67;hors forfait
6485355;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:30;33492037777;33489419409;0;1;3;106;1.00;hors forfait
6485362;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:30;33492037777;33489419682;0;1;3;129;1.00;hors forfait
6485369;. FAX MFP HDS Pneumo;KOMI Fax Sud Est;RF;0492038042@chu-nice.fr;06/10/2025 17:31;33492037777;33489419504;0;1;3;126;1.00;hors forfait
6485378;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;06/10/2025 17:32;33492037777;33489419673;0;1;1;53;0.33;hors forfait
6485391;. FAX MFP Secr. Infectio.;KOMI Fax Sud Est;RF;0492039066@chu-nice.fr;06/10/2025 17:33;33492037777;33489419583;0;1;2;54;0.67;hors forfait
6485392;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:33;33492037777;33489419585;0;1;7;217;2.33;hors forfait
6485398;. FAX MFP HDS Pneumo;KOMI Fax Sud Est;RF;0492038042@chu-nice.fr;06/10/2025 17:33;33492037777;33489419504;0;1;4;147;1.33;hors forfait
6485403;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;06/10/2025 17:34;33492037777;33489419572;0;1;3;125;1.00;hors forfait
6485409;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:34;33492037777;33489419682;0;1;4;151;1.33;hors forfait
6485410;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:34;33492037777;33489419682;0;1;7;226;2.33;hors forfait
6485426;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 17:36;33492037777;33489419724;0;1;8;262;2.67;hors forfait
6485429;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 17:36;33492037777;33489419724;0;1;3;123;1.00;hors forfait
6485434;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:37;33492037777;33489419409;0;1;3;132;1.00;hors forfait
6485435;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;06/10/2025 17:37;33492037777;33489419607;0;1;4;84;1.33;hors forfait
6485436;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;06/10/2025 17:37;33492037777;33489419607;0;1;4;137;1.33;hors forfait
6485438;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:37;33492037777;33489419409;0;1;4;109;1.33;hors forfait
6485441;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:38;33492037777;33489419682;0;1;4;123;1.33;hors forfait
6485448;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;06/10/2025 17:38;33492037777;33489419607;0;1;4;85;1.33;hors forfait
6485452;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:38;33492037777;33489419585;0;1;4;135;1.33;hors forfait
6485463;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:40;33492037777;33489419682;0;1;3;113;1.00;hors forfait
6485466;. FAX MFP Urgence;KOMI Fax Sud Est;RF;0492036463@chu-nice.fr;06/10/2025 17:40;33492037777;33489419643;0;1;6;208;2.00;hors forfait
6485474;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 17:40;33492037777;33489419724;0;1;3;113;1.00;hors forfait
3980158;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:41;33430317505;33492035668;0;0;1;72;2.00;hors forfait
6485485;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:42;33492037777;33489419409;0;1;4;122;1.33;hors forfait
6485495;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:42;33492037777;33489419409;0;1;4;134;1.33;hors forfait
6485496;. FAX MFP TEPSCAN;KOMI Fax Sud Est;RF;0492035668@chu-nice.fr;06/10/2025 17:42;33492037777;33489419627;0;1;1;71;0.33;hors forfait
6485507;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;06/10/2025 17:44;33492037777;33489419702;0;1;3;122;1.00;hors forfait
6485509;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;06/10/2025 17:44;33492037777;33489419702;0;1;4;127;1.33;hors forfait
3980171;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:45;33430317505;33492036299;0;0;1;58;1.00;hors forfait
6485523;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:46;33492037777;33489419409;0;1;4;126;1.33;hors forfait
6485530;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 17:46;33492037777;33489419660;0;1;1;56;0.33;hors forfait
3980181;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:47;33430317505;33492275249;0;0;2;85;2.00;hors forfait
6485565;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:52;33492037777;33489419682;0;1;7;238;2.33;hors forfait
3980210;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:54;33430317505;33492035902;0;0;1;72;2.00;hors forfait
6485586;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:55;33492037777;33489419682;0;1;4;95;1.33;hors forfait
6485594;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:55;33492037777;33489419409;0;1;5;130;1.67;hors forfait
6485600;. FAX MFP Palliatif;KOMI Fax Sud Est;RF;0492035902@chu-nice.fr;06/10/2025 17:56;33492037777;33489419552;0;1;1;70;0.33;hors forfait
6485602;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 17:56;33492037777;33489419585;0;1;6;149;2.00;hors forfait
6485605;. FAX MFP Dept Douleur;KOMI Fax Sud Est;RF;0492038541@chu-nice.fr;06/10/2025 17:56;33492037777;33489419468;0;1;2;54;0.67;hors forfait
6485606;. PEDIATRIE;KOMI Fax Sud Est;RF;0492039269@chu-nice.fr;06/10/2025 17:56;33492037777;33489419702;0;1;4;95;1.33;hors forfait
6485609;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492036566@chu-nice.fr;06/10/2025 17:56;33492037777;33489419605;0;1;2;70;0.67;hors forfait
6485612;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 17:56;33492037777;33489419682;0;1;5;105;1.67;hors forfait
3980217;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 17:56;33430317505;33492275249;0;0;1;45;1.00;hors forfait
6485623;. FAX MFP Caisson Hyperbare;KOMI Fax Sud Est;RF;0492038402@chu-nice.fr;06/10/2025 17:58;33492037777;33489419443;0;1;6;149;2.00;hors forfait
6485626;. FAX MFP Secretariat Digestif;KOMI Fax Sud Est;RF;0492039239@chu-nice.fr;06/10/2025 17:58;33492037777;33489419604;0;1;4;146;1.33;hors forfait
6485628;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;06/10/2025 17:58;33492037777;33489419673;0;1;4;95;1.33;hors forfait
6485633;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:58;33492037777;33489419409;0;1;5;151;1.67;hors forfait
6485634;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;06/10/2025 17:59;33492037777;33489419446;0;1;7;182;2.33;hors forfait
6485639;. FAX MFP Secretariat Neuro 4e;KOMI Fax Sud Est;RF;0492039054@chu-nice.fr;06/10/2025 17:59;33492037777;33489419614;0;1;2;67;0.67;hors forfait
6485642;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 17:59;33492037777;33489419409;0;1;5;105;1.67;hors forfait
6485653;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:00;33492037777;33489419682;0;1;4;96;1.33;hors forfait
6485659;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 18:01;33492037777;33489419724;0;1;3;111;1.00;hors forfait
6485661;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:01;33492037777;33489419409;0;1;4;101;1.33;hors forfait
6485672;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;06/10/2025 18:02;33492037777;33489419460;0;1;4;105;1.33;hors forfait
6485673;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:03;33492037777;33489419409;0;1;4;96;1.33;hors forfait
6485676;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492038325@chu-nice.fr;06/10/2025 18:03;33492037777;33489419570;0;1;5;163;1.67;hors forfait
6485678;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 18:03;33492037777;33489419585;0;1;7;224;2.33;hors forfait
6485677;GYNECO HC E2 0492036580;KOMI Fax Sud Est;RF;0492036580@chu-nice.fr;06/10/2025 18:03;33492037777;33489419735;0;1;3;82;1.00;hors forfait
6485685;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:04;33492037777;33489419409;0;1;4;109;1.33;hors forfait
6485686;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:04;33492037777;33489419682;0;1;4;129;1.33;hors forfait
6485691;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;06/10/2025 18:04;33492037777;33489419650;0;1;1;37;0.33;hors forfait
6485701;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:05;33492037777;33489419682;0;1;3;114;1.00;hors forfait
6485706;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:06;33492037777;33489419682;0;1;4;124;1.33;hors forfait
3980244;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:07;33430317505;33492036299;0;0;2;174;4.00;hors forfait
6485723;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:09;33492037777;33489419682;0;1;4;129;1.33;hors forfait
6485727;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:09;33492037777;33489419682;0;1;4;96;1.33;hors forfait
6485735;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 18:10;33492037777;33489419660;0;1;2;173;0.67;hors forfait
6485736;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:10;33492037777;33489419682;0;1;2;94;0.67;hors forfait
3980259;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:12;33430317505;33492039760;0;0;1;80;2.00;hors forfait
3980258;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:12;33430317505;33492039760;0;0;1;81;2.00;hors forfait
3980257;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:12;33430317505;33492039760;0;0;1;79;2.00;hors forfait
6485754;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:13;33492037777;33489419682;0;1;3;97;1.00;hors forfait
6485755;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:13;33492037777;33489419409;0;1;3;95;1.00;hors forfait
6485757;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:13;33492037777;33489419467;0;1;1;78;0.33;hors forfait
6485759;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:13;33492037777;33489419467;0;1;1;79;0.33;hors forfait
6485758;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:13;33492037777;33489419467;0;1;1;78;0.33;hors forfait
6485763;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:15;33492037777;33489419682;0;1;3;97;1.00;hors forfait
6485766;. FAX MFP sec infectio;KOMI Fax Sud Est;RF;0492035863@chu-nice.fr;06/10/2025 18:16;33492037777;33489419666;0;1;1;54;0.33;hors forfait
6485768;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:16;33492037777;33489419682;0;1;3;112;1.00;hors forfait
6485774;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;06/10/2025 18:17;33492037777;33489419650;0;1;1;37;0.33;hors forfait
6485781;. FAX MFP Secretariat Digestif D3;KOMI Fax Sud Est;RF;0492036287@chu-nice.fr;06/10/2025 18:18;33492037777;33489419607;0;1;6;172;2.00;hors forfait
6485784;. FAX MFP IVG;KOMI Fax Sud Est;RF;0492036555@chu-nice.fr;06/10/2025 18:18;33492037777;33489419521;0;1;1;46;0.33;hors forfait
6485797;. FAX MFP Sec Clinique;KOMI Fax Sud Est;RF;0492037907@chu-nice.fr;06/10/2025 18:20;33492037777;33489419572;0;1;6;194;2.00;hors forfait
6485802;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 18:20;33492037777;33489419585;0;1;3;113;1.00;hors forfait
3980270;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:21;33430317505;33492039760;0;0;1;86;2.00;hors forfait
3980269;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:21;33430317505;33492036299;0;0;1;65;2.00;hors forfait
6485809;IB00D2E SF607CB;KOMI Fax Sud Est;RF;0492035470@chu-nice.fr;06/10/2025 18:22;33492037777;33489419738;0;1;1;51;0.33;hors forfait
6485810;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 18:23;33492037777;33489419660;0;1;1;63;0.33;hors forfait
6485815;IB00D2E SF607CB;KOMI Fax Sud Est;RF;0492035470@chu-nice.fr;06/10/2025 18:23;33492037777;33489419738;0;1;2;68;0.67;hors forfait
6485816;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:23;33492037777;33489419467;0;1;1;84;0.33;hors forfait
3980277;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:23;33430317505;33492037714;0;0;1;76;2.00;hors forfait
3980280;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:24;33430317505;33492036299;0;0;2;89;2.00;hors forfait
6485825;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;06/10/2025 18:25;33492037777;33489495113;0;1;1;74;0.33;hors forfait
6485829;. FAX MFP Sec Cardiologie Soins Inte;KOMI Fax Sud Est;RF;0492038325@chu-nice.fr;06/10/2025 18:26;33492037777;33489419570;0;1;1;53;0.33;hors forfait
6485830;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 18:26;33492037777;33489419660;0;1;2;87;0.67;hors forfait
6485845;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:30;33492037777;33489419682;0;1;2;59;0.67;hors forfait
6485855;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 18:32;33492037777;33489419724;0;1;3;65;1.00;hors forfait
6485856;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:32;33492037777;33489419682;0;1;2;57;0.67;hors forfait
6485857;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;06/10/2025 18:32;33492037777;33489419650;0;1;3;73;1.00;hors forfait
6485860;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:32;33492037777;33489419682;0;1;3;112;1.00;hors forfait
6485864;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 18:33;33492037777;33489419585;0;1;4;121;1.33;hors forfait
6485878;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;06/10/2025 18:35;33492037777;33489419650;0;1;1;40;0.33;hors forfait
3980300;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:35;33430317505;33492039760;0;0;1;77;2.00;hors forfait
3980302;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:36;33430317505;49238011;1;0;0;;0.33;hors forfait
3980301;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:36;33430317505;33492039760;0;0;1;82;2.00;hors forfait
6485891;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:36;33492037777;33489419467;0;1;1;76;0.33;hors forfait
6485897;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:37;33492037777;33489419467;0;1;1;81;0.33;hors forfait
6485926;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;06/10/2025 18:41;33492037777;33489419446;0;1;3;107;1.00;hors forfait
6485929;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:41;33492037777;33489419682;0;1;3;75;1.00;hors forfait
6485935;. FAX MFP Chef Service Nephro;KOMI Fax Sud Est;RF;0492038632@chu-nice.fr;06/10/2025 18:42;33492037777;33489419446;0;1;3;78;1.00;hors forfait
3980317;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:43;33430317505;33492038011;0;0;1;53;1.00;hors forfait
6485948;0492038011 .;KOMI Fax Sud Est;RF;0492038011@chu-nice.fr;06/10/2025 18:44;33492037777;33489419714;0;1;1;51;0.33;hors forfait
6485952;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;06/10/2025 18:45;33492037777;33489419613;0;1;3;97;1.00;hors forfait
6485957;. FAX MFP Urgence;KOMI Fax Sud Est;RF;0492036463@chu-nice.fr;06/10/2025 18:46;33492037777;33489419643;0;1;4;152;1.33;hors forfait
6485958;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:46;33492037777;33489419409;0;1;1;37;0.33;hors forfait
6485963;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:47;33492037777;33489419409;0;1;1;38;0.33;hors forfait
6485964;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 18:47;33492037777;33489419724;0;1;3;127;1.00;hors forfait
3980323;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:48;33430317505;33492039760;0;0;1;77;2.00;hors forfait
6485968;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:49;33492037777;33489419467;0;1;2;54;0.67;hors forfait
6485972;. FAX MFP Depot Sang P2;KOMI Fax Sud Est;RF;0492039760@chu-nice.fr;06/10/2025 18:49;33492037777;33489419467;0;1;1;76;0.33;hors forfait
6485986;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 18:52;33492037777;33489419585;0;1;7;150;2.33;hors forfait
6485993;. FAX MFP gyneco maternite;KOMI Fax Sud Est;RF;0492036564@chu-nice.fr;06/10/2025 18:52;33492037777;33489419650;0;1;2;105;0.67;hors forfait
6485994;. FAX MFP Secretariat Nephro I3;KOMI Fax Sud Est;RF;0492038495@chu-nice.fr;06/10/2025 18:53;33492037777;33489419613;0;1;3;87;1.00;hors forfait
3980329;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:53;33430317505;33492036299;0;0;2;183;4.00;hors forfait
6485996;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;06/10/2025 18:53;33492037777;33489495113;0;1;1;53;0.33;hors forfait
3980330;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:54;33430317505;33492036299;0;0;1;153;3.00;hors forfait
3980334;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:54;33430317505;33492275249;0;0;5;151;5.00;hors forfait
6486001;. FAX MFP Scanner Pasteur;KOMI Fax Sud Est;RF;0492037714@chu-nice.fr;06/10/2025 18:54;33492037777;33489495113;0;1;1;47;0.33;hors forfait
3980337;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:56;33430317505;33492031572;0;0;1;75;2.00;hors forfait
3980336;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 18:56;33430317505;33492035668;0;0;1;68;2.00;hors forfait
6486011;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 18:56;33492037777;33489419409;0;1;3;110;1.00;hors forfait
6486012;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 18:56;33492037777;33489419660;0;1;1;151;0.33;hors forfait
6486013;. FAX MFP pharmacie Archet 2;KOMI Fax Sud Est;RF;0492036299@chu-nice.fr;06/10/2025 18:56;33492037777;33489419660;0;1;2;182;0.67;hors forfait
6486014;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 18:57;33492037777;33489419682;0;1;4;139;1.33;hors forfait
6486017;. FAX MFP TEPSCAN;KOMI Fax Sud Est;RF;0492035668@chu-nice.fr;06/10/2025 18:57;33492037777;33489419627;0;1;1;67;0.33;hors forfait
6486026;. FAX MFP DGO;KOMI Fax Sud Est;RF;0492036581@chu-nice.fr;06/10/2025 19:00;33492037777;33489419460;0;1;5;154;1.67;hors forfait
6486038;. Fax MFP - Ide 36578;KOMI Fax Sud Est;RF;0492036578@chu-nice.fr;06/10/2025 19:03;33492037777;33489419673;0;1;4;115;1.33;hors forfait
6486043;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 19:04;33492037777;33489419682;0;1;3;71;1.00;hors forfait
6486047;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 19:05;33492037777;33489419682;0;1;4;109;1.33;hors forfait
6486048;. FAX MFP Accueil depot sang;KOMI Fax Sud Est;RF;0492035977@chu-nice.fr;06/10/2025 19:05;33492037777;33489419409;0;1;3;70;1.00;hors forfait
6486049;HDJ Médecine Interne 0492039065;KOMI Fax Sud Est;RF;0492039065@chu-nice.fr;06/10/2025 19:05;33492037777;33489419724;0;1;3;71;1.00;hors forfait
6486051;. FAX MFP sec infectio;KOMI Fax Sud Est;RF;0492035863@chu-nice.fr;06/10/2025 19:06;33492037777;33489419666;0;1;5;158;1.67;hors forfait
6486058;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 19:08;33492037777;33489419682;0;1;3;71;1.00;hors forfait
6486060;. FAX MFP Secr. Rhumato.;KOMI Fax Sud Est;RF;0492039652@chu-nice.fr;06/10/2025 19:08;33492037777;33489419585;0;1;5;97;1.67;hors forfait
6486061;FAX MFP - hemato consult .;KOMI Fax Sud Est;RF;0492035895@chu-nice.fr;06/10/2025 19:08;33492037777;33489419682;0;1;4;99;1.33;hors forfait
3980350;CHU NICE .;KOMI Fax Sud Est;SF;femenia.r@chu-nice.fr;06/10/2025 19:09;33430317505;33492039760;0;0;1;69;2.00;hors forfait
